id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,sale_day,renovated,low_grade,high_grade,sqft_living_x_grade,waterfront_x_sqft_living,has_basement,age_at_sale,median_income,avg_household_size_2015,percent_married_2015,housing_units_2015,percent_owner_occupied_2015,percent_renter_occupied_2015,unemployment_rate_2015,percent_hs_grad_or_higher_2015,percent_bachelors_or_higher_2015,avg_household_size_2014,percent_married_2014,housing_units_2014,percent_owner_occupied_2014,percent_renter_occupied_2014,unemployment_rate_2014,percent_hs_grad_or_higher_2014,percent_bachelors_or_higher_2014
8899200720,2015-03-31,3,2.25,1470,7857,1.0,0,0,4,7,1180,290,1973,0,98055,47.4547,-122.209,1900,7600,2015,3,1,0,0,0,10290,0,1,42,90525,2.52,17.770148765734834,9457,52.904097253489425,47.09590274651058,6.387272021730695,100.09902828495389,48.560995234263785,2.46,17.95350415747497,9186,54.91396235131077,45.08603764868923,6.44159566844494,98.96273530541683,49.161224228454344
9183700470,2014-05-27,4,2.0,2330,6250,1.0,0,0,4,7,1400,930,1941,0,98030,47.3782,-122.228,2050,9000,2014,5,1,0,0,0,16310,0,1,73,85188,3.09,19.65576092087585,12484,47.11751662971175,52.88248337028825,8.260646485377118,97.17440872714266,52.62663745696785,3.0,17.600482618203756,12534,46.087481666810454,53.91251833318954,8.848456113317134,97.94284650470073,53.155543144373084
3530490031,2014-09-24,2,1.75,1330,2159,1.0,0,0,4,8,1330,0,1979,0,98198,47.3822,-122.32,1220,3679,2014,9,2,0,0,0,10640,0,0,35,76062,2.67,22.07152903355435,14123,54.47965869267103,45.52034130732896,7.476339026066727,96.01030110935024,51.96909667194929,2.66,22.372788556958557,14108,54.52003727865797,45.479962721342034,9.229583126824165,96.58536585365853,50.707716913234705
7857001225,2015-04-03,3,1.0,1630,5000,1.0,0,0,3,7,930,700,1954,0,98108,47.5497,-122.295,1630,5480,2015,4,4,0,0,0,11410,0,1,61,90179,3.03,19.908830157754558,8612,54.59848578875513,45.40151421124488,8.936391301120759,96.30263002712583,38.9019931595707,3.04,20.018841262364578,8329,53.53791529292417,46.46208470707583,9.09441233140655,96.94831433568542,39.52716965201134
7920100083,2015-04-14,3,1.5,1040,1824,1.0,0,0,3,6,1040,0,1925,0,98115,47.6793,-122.3,1010,5100,2015,4,1,0,0,0,6240,0,0,90,141013,2.36,20.038971348841685,22085,62.56938184923383,37.430618150766165,5.07985950029823,99.48958702950569,21.213527308458662,2.32,19.346653198985,21778,62.75248864405142,37.24751135594858,5.230427913543313,99.63049016040087,21.893457996248916
2254501620,2015-04-09,2,1.0,930,3200,1.0,0,0,3,7,930,0,1904,0,98122,47.609,-122.314,1690,3840,2015,4,3,0,0,0,6510,0,0,111,94548,1.96,34.44654683065279,17551,33.21537815630061,66.7846218436994,4.870675176352032,98.85230330853253,23.880006332119677,1.95,33.01648693828051,17176,33.65877772971637,66.34122227028362,6.536089637800748,98.60956388992037,25.23827206337418
3303000130,2015-01-16,3,2.25,1770,7667,1.0,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103,2015,1,4,0,0,0,14160,0,1,49,153542,2.43,13.07924984875983,8212,79.67166859048352,20.32833140951648,5.038420387121875,99.43356309288201,27.4619531836484,2.43,12.346137193047566,8127,81.14840062926062,18.85159937073938,4.7893884163628995,99.46581196581197,26.716524216524217
3876200070,2015-05-08,3,3.0,1520,7500,1.0,0,0,3,7,1180,340,1967,0,98034,47.7276,-122.181,2080,8000,2015,5,4,0,0,0,10640,0,1,48,119806,2.43,16.05333943799004,18001,61.237125332716126,38.76287466728388,6.750954198473283,99.64536699635606,34.17816241540864,2.44,17.057790319329666,18171,60.109001406469766,39.89099859353024,7.7933415340661085,99.85536782591545,35.227795674183156
369000365,2015-04-22,1,1.0,680,6600,1.0,0,0,3,5,480,200,1916,0,98199,47.6567,-122.392,1170,5500,2015,4,2,0,0,0,3400,0,1,99,168132,2.27,15.401888530631044,9920,62.062574948217595,37.937425051782405,4.147350993377484,99.1690635985938,22.416107382550337,2.24,15.287600188590286,9908,63.396185047138786,36.603814952861214,4.887626368117638,99.1062108559499,21.711899791231733
3052700385,2015-04-14,4,2.25,2030,2222,2.0,0,0,3,9,1610,420,2015,0,98117,47.679,-122.375,1420,2222,2015,4,1,0,0,0,18270,0,1,0,166029,2.29,15.29702030745872,14220,69.81104756388909,30.18895243611091,4.762847806713536,99.83316649983317,23.652819486152822,2.32,15.579379562043796,14093,70.67265234030027,29.327347659699736,4.742001293725432,99.6292707587311,24.463917091460587
7856550240,2014-07-10,5,2.25,3480,9200,2.0,0,0,3,8,3480,0,1979,0,98006,47.5585,-122.153,3130,9200,2014,7,3,0,0,0,27840,0,0,35,185991,2.82,14.267360653577546,13727,77.46436154079466,22.535638459205337,6.640385009215646,100.15012703056432,27.042112556778815,2.81,13.709650387155165,13558,77.95756373072813,22.042436269271867,7.3147711184521,100.43854542632049,26.78619940233632
7300410110,2014-05-19,4,2.5,2490,8290,2.0,0,0,3,9,2490,0,1999,0,98092,47.3305,-122.171,2690,7008,2014,5,0,0,0,0,22410,0,0,15,112735,2.77,17.21767115272089,16100,70.074142116659,29.92585788334099,8.37161127623165,98.55946766114585,47.855654272238674,2.7,17.027911100241507,15769,70.4232874883162,29.5767125116838,8.278795811518325,98.43809669288933,49.83960895134805
7201800300,2014-09-09,3,1.75,1300,8480,1.0,0,0,3,7,1300,0,1969,0,98052,47.6991,-122.13,1740,7280,2014,9,1,0,0,0,9100,0,0,45,158457,2.49,16.67975909924064,26354,53.58728109111451,46.41271890888548,5.135890711012479,99.32081320083873,22.76187437323366,2.43,16.793908754119162,26472,53.10328204716185,46.896717952838145,5.753945061367621,99.18121641257467,25.27158244343474
1695900060,2015-05-11,4,1.0,1610,2982,1.5,0,0,4,7,1610,0,1925,0,98144,47.587,-122.294,1610,4040,2015,5,0,0,0,0,11270,0,0,90,97953,2.26,24.435394298408,13211,47.05356417134033,52.94643582865967,4.982979222913488,99.13933472900675,31.98883461270063,2.24,23.04151393743074,12994,47.69384193467963,52.306158065320375,6.687801012009999,99.23316558830577,31.929067816918284
9429500146,2014-07-14,3,2.5,3200,18750,1.0,0,0,2,9,2660,540,1967,1996,98027,47.5717,-122.12,3200,22475,2014,7,0,1,0,0,28800,0,1,47,140556,2.54,13.249890206411946,11360,71.30082050336497,28.699179496635015,4.680932365303783,100.03016439595798,34.07571263385451,2.48,13.001025458112265,11363,70.81061096219614,29.189389037803863,5.410590943975442,99.23960116829488,32.964044717494204
3629910240,2014-05-05,3,2.5,2490,4343,2.0,0,0,3,9,2490,0,2003,0,98029,47.5493,-121.993,2130,4106,2014,5,0,0,0,0,22410,0,0,11,156427,2.51,10.307103610675039,11144,68.2339558251967,31.766044174803298,6.658926376178117,99.6974697469747,23.432343234323433,2.49,9.80519156992676,11047,66.38615281629531,33.6138471837047,7.2508398656215,99.70228064262442,25.536456577912592
8805400090,2014-05-13,3,1.0,1090,7315,1.0,0,0,5,6,1090,0,1981,0,98056,47.494,-122.165,1090,5800,2014,5,1,0,0,0,6540,0,0,33,102196,2.51,19.700650139315567,13893,51.64368244502423,48.356317554975774,6.624963057826815,97.99134991266739,42.58920402561757,2.56,20.747436492907926,13631,51.246200607902736,48.753799392097264,7.454338464584468,97.1547942343848,43.680802172550656
1022069050,2015-02-27,3,1.75,1180,21275,1.0,0,0,4,6,1180,0,1958,0,98038,47.4018,-122.037,1490,35100,2015,2,4,0,0,0,7080,0,0,57,135304,2.86,12.556807332442238,12545,84.88178488178488,15.118215118215117,8.23751596956063,99.08171413361725,51.89424185963978,2.88,13.27901930178551,12318,84.63165017339085,15.368349826609151,8.409014463504876,99.04576700434153,54.23299565846599
1138010530,2015-04-29,3,1.0,1340,7191,1.0,0,0,3,7,1340,0,1974,0,98034,47.7148,-122.212,1340,7215,2015,4,2,0,0,0,9380,0,0,41,119806,2.43,16.05333943799004,18001,61.237125332716126,38.76287466728388,6.750954198473283,99.64536699635606,34.17816241540864,2.44,17.057790319329666,18171,60.109001406469766,39.89099859353024,7.7933415340661085,99.85536782591545,35.227795674183156
7877400266,2015-04-07,3,1.0,970,9360,1.0,0,0,4,5,970,0,1942,0,98002,47.2808,-122.225,1050,11348,2015,4,1,0,0,0,4850,0,0,73,68040,2.64,18.596016244440147,13738,50.49263025143848,49.50736974856152,8.921506062539885,96.5053019824804,61.71046565237437,2.61,18.7400560648534,13981,49.973103819257666,50.026896180742334,11.200844877927564,96.62962288212789,60.11568591728912
7974200452,2014-06-25,5,3.0,2620,5477,2.0,0,0,3,10,2620,0,2009,0,98115,47.6804,-122.288,1680,5217,2014,6,2,0,0,0,26200,0,0,5,141013,2.36,20.038971348841685,22085,62.56938184923383,37.430618150766165,5.07985950029823,99.48958702950569,21.213527308458662,2.32,19.346653198985,21778,62.75248864405142,37.24751135594858,5.230427913543313,99.63049016040087,21.893457996248916
2126049265,2014-10-21,3,1.75,1770,10080,1.0,0,0,3,8,1770,0,1968,0,98125,47.7218,-122.306,1860,10456,2014,10,1,0,0,0,14160,0,0,46,89983,2.18,19.775984583885343,18882,47.03408836061897,52.96591163938103,6.25,100.80028203772255,32.942005993301606,2.12,19.175038337558288,18728,45.79247434435576,54.20752565564424,6.600554974298321,100.34034541438865,33.71592019986242
9547204350,2014-05-19,3,2.0,1610,5100,1.5,0,0,5,8,1610,0,1940,0,98115,47.6825,-122.307,1740,5100,2014,5,0,0,0,0,12880,0,0,74,141013,2.36,20.038971348841685,22085,62.56938184923383,37.430618150766165,5.07985950029823,99.48958702950569,21.213527308458662,2.32,19.346653198985,21778,62.75248864405142,37.24751135594858,5.230427913543313,99.63049016040087,21.893457996248916
5560000680,2014-12-26,2,1.0,1010,10057,1.0,0,0,3,6,1010,0,1961,0,98023,47.3286,-122.336,1040,8591,2014,12,4,0,0,0,6060,0,0,53,98057,2.84,17.422428414646312,18530,66.81093394077449,33.18906605922551,7.981084030556566,98.90960038986356,53.08845029239766,2.81,18.088104608353433,18625,64.76571428571428,35.23428571428571,8.736678507992895,98.46469418199901,51.54462953754351
3793500550,2014-08-08,3,2.5,1670,6186,2.0,0,0,3,7,1670,0,2002,0,98038,47.3668,-122.031,2390,6924,2014,8,4,0,0,0,11690,0,0,12,135304,2.86,12.556807332442238,12545,84.88178488178488,15.118215118215117,8.23751596956063,99.08171413361725,51.89424185963978,2.88,13.27901930178551,12318,84.63165017339085,15.368349826609151,8.409014463504876,99.04576700434153,54.23299565846599
4217401195,2015-03-03,5,2.25,2730,6000,1.5,0,0,3,8,2130,600,1927,0,98105,47.6571,-122.281,2730,6000,2015,3,1,0,0,0,21840,0,1,88,75214,2.39,34.427767354596625,16374,36.709440879926674,63.29055912007333,10.222291797119599,99.00454237943366,17.87474630327631,2.36,35.428375934705045,16197,36.734693877551024,63.26530612244898,9.713006949079345,99.13663286818593,17.643810862363214
1826049408,2015-04-27,3,1.5,1600,8040,1.0,0,0,4,7,1050,550,1965,0,98133,47.7471,-122.337,1810,7819,2015,4,0,0,0,0,11200,0,1,50,85059,2.18,19.780409147977647,22049,47.43003034828267,52.56996965171733,6.900681086745005,98.7952152014652,40.53628663003663,2.2,19.916468960063266,21780,48.4259846747035,51.57401532529649,9.163212725439678,98.85203345832132,41.53446783963081
3905100210,2014-07-23,3,2.5,1530,3840,2.0,0,0,3,8,1530,0,1994,0,98029,47.5691,-122.007,1720,3985,2014,7,2,0,0,0,12240,0,0,20,156427,2.51,10.307103610675039,11144,68.2339558251967,31.766044174803298,6.658926376178117,99.6974697469747,23.432343234323433,2.49,9.80519156992676,11047,66.38615281629531,33.6138471837047,7.2508398656215,99.70228064262442,25.536456577912592
7695370160,2014-08-11,5,2.5,3361,6983,2.0,0,0,3,10,3361,0,2006,0,98092,47.3427,-122.169,3112,6920,2014,8,0,0,0,0,33610,0,0,8,112735,2.77,17.21767115272089,16100,70.074142116659,29.92585788334099,8.37161127623165,98.55946766114585,47.855654272238674,2.7,17.027911100241507,15769,70.4232874883162,29.5767125116838,8.278795811518325,98.43809669288933,49.83960895134805
3210400060,2014-12-24,3,1.0,1580,8206,1.0,0,0,3,7,1100,480,1962,0,98198,47.3676,-122.312,1600,8196,2014,12,2,0,0,0,11060,0,1,52,76062,2.67,22.07152903355435,14123,54.47965869267103,45.52034130732896,7.476339026066727,96.01030110935024,51.96909667194929,2.66,22.372788556958557,14108,54.52003727865797,45.479962721342034,9.229583126824165,96.58536585365853,50.707716913234705
6146600170,2014-07-03,2,0.75,660,5240,1.0,0,0,4,4,660,0,1912,0,98032,47.3881,-122.234,850,5080,2014,7,3,0,0,0,2640,0,0,102,76683,2.63,20.094158674803836,14675,41.234807247781674,58.76519275221833,8.654155495978552,95.5773532954741,50.64963001204612,2.59,19.588287488908605,14852,40.70385126162019,59.29614873837982,10.4185119574845,96.6791786266284,51.459483329653345
2767601750,2014-08-15,3,1.5,1220,962,3.0,0,0,3,8,1220,0,2014,0,98107,47.674,-122.387,1510,2501,2014,8,4,0,0,0,9760,0,0,0,131559,1.93,23.823613629855874,12707,35.71075197889182,64.28924802110818,5.1404627006610015,99.34580861098434,21.74552462092398,1.92,23.06289432176656,12416,34.91419393017161,65.0858060698284,6.3046647230320705,99.24250394529194,22.530247238295633
1773100926,2014-06-03,3,3.25,1530,1602,2.0,0,0,3,8,1140,390,2013,0,98106,47.5555,-122.362,1450,1198,2014,6,1,0,0,0,12240,0,1,1,94762,2.43,20.256740681998416,10747,46.417630200612706,53.58236979938729,9.329466197085837,100.42269832078749,44.035900405327155,2.5,19.96174407768895,10674,48.08038392321536,51.91961607678465,9.873452927270199,101.05257103416542,44.05843782353618
5700002125,2014-06-10,4,1.75,2320,4322,1.0,0,0,3,7,1140,1180,1910,0,98144,47.5755,-122.289,1820,4322,2014,6,1,0,0,0,16240,0,1,104,97953,2.26,24.435394298408,13211,47.05356417134033,52.94643582865967,4.982979222913488,99.13933472900675,31.98883461270063,2.24,23.04151393743074,12994,47.69384193467963,52.306158065320375,6.687801012009999,99.23316558830577,31.929067816918284
1951100100,2014-11-13,3,1.0,940,11055,1.5,0,0,4,7,940,0,1959,0,98032,47.3732,-122.295,1420,9100,2014,11,3,0,0,0,6580,0,0,55,76683,2.63,20.094158674803836,14675,41.234807247781674,58.76519275221833,8.654155495978552,95.5773532954741,50.64963001204612,2.59,19.588287488908605,14852,40.70385126162019,59.29614873837982,10.4185119574845,96.6791786266284,51.459483329653345
1402200340,2014-08-13,3,1.75,1800,18000,1.0,0,0,3,8,1200,600,1968,0,98058,47.4406,-122.146,1800,18000,2014,8,2,0,0,0,14400,0,1,46,106611,2.78,15.935921408835924,16692,73.01956836343044,26.980431636569556,5.35431150140261,97.63669462323647,42.85157011897796,2.74,16.106225715036956,16367,72.2486806538808,27.751319346119192,6.590114827758363,97.51918859649122,44.01041666666667
8044200200,2015-02-26,2,1.5,1260,2625,2.0,0,0,4,7,1260,0,1983,0,98052,47.6747,-122.151,1260,2625,2015,2,3,0,0,0,8820,0,0,32,158457,2.49,16.67975909924064,26354,53.58728109111451,46.41271890888548,5.135890711012479,99.32081320083873,22.76187437323366,2.43,16.793908754119162,26472,53.10328204716185,46.896717952838145,5.753945061367621,99.18121641257467,25.27158244343474
66000070,2015-04-06,2,1.0,630,6550,1.0,0,0,3,5,630,0,1918,0,98126,47.5486,-122.38,1420,6550,2015,4,0,0,0,0,3150,0,0,97,108072,2.36,17.374538643750345,10242,56.54861693210393,43.45138306789606,4.653176915203527,100.23680854939583,34.264375493351146,2.27,16.627794527561296,10016,55.87763397154776,44.12236602845224,5.641737426518615,99.87504685742846,36.67374734474572
5083100065,2014-09-16,3,1.0,1190,9083,1.0,0,0,3,7,1190,0,1955,0,98198,47.4116,-122.293,1190,9450,2014,9,1,0,0,0,8330,0,0,59,76062,2.67,22.07152903355435,14123,54.47965869267103,45.52034130732896,7.476339026066727,96.01030110935024,51.96909667194929,2.66,22.372788556958557,14108,54.52003727865797,45.479962721342034,9.229583126824165,96.58536585365853,50.707716913234705
4027701284,2014-06-05,3,2.25,1710,11500,1.0,0,0,3,7,1210,500,1978,0,98028,47.7675,-122.267,1800,11500,2014,6,3,0,0,0,11970,0,1,36,132191,2.67,13.599013968775678,8536,72.67970599227607,27.320294007723934,6.275532377227293,98.3883964544722,35.38812785388128,2.64,14.729697547035009,8635,73.22834645669292,26.77165354330709,7.076760377192209,98.22348793056686,36.54054787089775
5693501100,2014-07-31,3,3.0,1560,1466,3.0,0,0,3,8,1560,0,2006,0,98103,47.6604,-122.352,1530,2975,2014,7,3,0,0,0,12480,0,0,8,122656,2.11,22.87456037514654,24340,48.11213812347401,51.88786187652599,3.97510133178923,99.1585414718846,18.936823827968478,2.08,23.163301875522638,24335,48.10872624912034,51.89127375087966,4.7532645230375685,99.01151866677559,19.094300574571793
3600072,2015-03-30,4,2.75,2220,5310,1.0,0,0,5,7,1170,1050,1951,0,98144,47.5801,-122.294,1540,4200,2015,3,0,0,0,0,15540,0,1,64,97953,2.26,24.435394298408,13211,47.05356417134033,52.94643582865967,4.982979222913488,99.13933472900675,31.98883461270063,2.24,23.04151393743074,12994,47.69384193467963,52.306158065320375,6.687801012009999,99.23316558830577,31.929067816918284
8078550250,2014-12-29,4,2.75,2520,6964,1.0,0,0,4,7,1260,1260,1987,0,98031,47.4038,-122.175,1930,6949,2014,12,0,0,0,0,17640,0,1,27,98657,2.97,17.82141658274589,12676,64.00824742268041,35.99175257731959,8.799066842478954,97.82912276247302,50.04020143032457,2.99,17.766172506738545,12903,63.46782097353806,36.53217902646194,10.101061398608502,97.60154576385098,48.943588020330154
1922059046,2014-10-29,3,1.0,1980,39150,1.5,0,0,3,6,1580,400,1932,0,98030,47.3818,-122.225,1860,11811,2014,10,2,0,0,0,11880,0,1,82,85188,3.09,19.65576092087585,12484,47.11751662971175,52.88248337028825,8.260646485377118,97.17440872714266,52.62663745696785,3.0,17.600482618203756,12534,46.087481666810454,53.91251833318954,8.848456113317134,97.94284650470073,53.155543144373084
2902200016,2014-11-12,2,2.5,1680,1240,2.0,0,0,3,8,1120,560,2014,0,98102,47.6372,-122.324,2060,3630,2014,11,2,0,0,0,13440,0,1,0,114026,1.64,32.88064183586572,15038,28.637943015983318,71.36205698401668,4.007043005015473,99.6177954441217,19.624929929164754,1.61,33.5729757131665,14696,28.04420202592619,71.9557979740738,4.6355078809106836,99.60608964122218,19.620994357500265
9183700845,2014-12-18,2,1.0,800,7150,1.0,0,0,3,5,800,0,1933,0,98030,47.3788,-122.224,1220,8019,2014,12,3,0,0,0,4000,0,0,81,85188,3.09,19.65576092087585,12484,47.11751662971175,52.88248337028825,8.260646485377118,97.17440872714266,52.62663745696785,3.0,17.600482618203756,12534,46.087481666810454,53.91251833318954,8.848456113317134,97.94284650470073,53.155543144373084
3333001997,2014-07-25,3,2.0,1620,5101,1.0,0,0,3,7,590,1030,2006,0,98118,47.5448,-122.288,1700,7750,2014,7,4,0,0,0,11340,0,1,8,106930,2.75,18.80646044347112,17060,56.44829520663217,43.551704793367826,9.809241901003125,97.62032677053377,37.58809215308283,2.76,18.663888888888888,16861,55.8023285244242,44.1976714755758,10.945570971184631,97.02670100740065,37.2020995663939
1432400525,2015-03-06,3,1.5,1430,7560,1.0,0,0,5,6,1430,0,1958,0,98058,47.4518,-122.179,1150,7560,2015,3,4,0,0,0,8580,0,0,57,106611,2.78,15.935921408835924,16692,73.01956836343044,26.980431636569556,5.35431150140261,97.63669462323647,42.85157011897796,2.74,16.106225715036956,16367,72.2486806538808,27.751319346119192,6.590114827758363,97.51918859649122,44.01041666666667
2824059128,2014-10-09,3,2.0,1990,7405,1.0,0,0,5,7,1990,0,1971,0,98006,47.5421,-122.172,2120,6462,2014,10,3,0,0,0,13930,0,0,43,185991,2.82,14.267360653577546,13727,77.46436154079466,22.535638459205337,6.640385009215646,100.15012703056432,27.042112556778815,2.81,13.709650387155165,13558,77.95756373072813,22.042436269271867,7.3147711184521,100.43854542632049,26.78619940233632
6453550090,2015-05-05,4,2.5,3650,7090,2.0,0,0,3,10,3650,0,2008,0,98074,47.606,-122.052,3860,7272,2015,5,1,0,0,0,36500,0,0,7,229104,3.02,10.366720845184885,9070,87.03577124629757,12.96422875370244,4.483074107959744,100.24147476294245,16.24359502915366,3.03,10.087027329635095,8959,87.40808823529412,12.591911764705882,4.416132562138502,100.35249133707731,17.803799737125104
6202600070,2014-11-06,5,2.5,3890,27311,2.0,0,2,3,10,3890,0,1950,1990,98177,47.7291,-122.363,3160,22641,2014,11,3,1,0,0,38900,0,0,64,153542,2.43,13.07924984875983,8212,79.67166859048352,20.32833140951648,5.038420387121875,99.43356309288201,27.4619531836484,2.43,12.346137193047566,8127,81.14840062926062,18.85159937073938,4.7893884163628995,99.46581196581197,26.716524216524217
7524100280,2014-06-12,4,1.5,1490,7560,2.0,0,0,3,7,1490,0,1966,0,98198,47.3684,-122.318,1490,7689,2014,6,3,0,0,0,10430,0,0,48,76062,2.67,22.07152903355435,14123,54.47965869267103,45.52034130732896,7.476339026066727,96.01030110935024,51.96909667194929,2.66,22.372788556958557,14108,54.52003727865797,45.479962721342034,9.229583126824165,96.58536585365853,50.707716913234705
3524039224,2014-05-13,4,2.5,3520,6773,2.5,0,0,3,9,2650,870,2006,0,98136,47.5317,-122.391,2930,6458,2014,5,1,0,0,0,31680,0,1,8,144659,2.13,15.69451876767831,7483,65.10981373366694,34.89018626633305,3.7052720728350628,99.55093555093555,32.71517671517671,2.14,17.20172866183053,7488,65.71508929827029,34.284910701729714,5.032728833565833,98.98634497780012,33.358465276032504
5739601300,2015-03-30,2,1.0,860,6510,1.0,0,0,3,7,860,0,1952,0,98004,47.6021,-122.202,1740,10800,2015,3,0,0,0,0,6020,0,0,63,157784,2.09,16.09075919420747,17462,44.548266529191906,55.451733470808094,6.039425544695026,99.71498371335505,20.39087947882736,2.11,16.54254118709095,16773,45.298507462686565,54.701492537313435,6.137602970182156,99.6095090971507,22.202197047717128
2473000410,2015-04-08,4,2.25,2570,11070,2.0,0,0,4,8,2570,0,1966,0,98058,47.4507,-122.152,2210,9600,2015,4,2,0,0,0,20560,0,0,49,106611,2.78,15.935921408835924,16692,73.01956836343044,26.980431636569556,5.35431150140261,97.63669462323647,42.85157011897796,2.74,16.106225715036956,16367,72.2486806538808,27.751319346119192,6.590114827758363,97.51918859649122,44.01041666666667
421059018,2014-11-04,3,1.75,1397,18000,1.0,0,0,3,7,1397,0,1965,2014,98092,47.3388,-122.166,1950,31294,2014,11,1,1,0,0,9779,0,0,49,112735,2.77,17.21767115272089,16100,70.074142116659,29.92585788334099,8.37161127623165,98.55946766114585,47.855654272238674,2.7,17.027911100241507,15769,70.4232874883162,29.5767125116838,8.278795811518325,98.43809669288933,49.83960895134805
4232901120,2014-05-20,3,1.5,1570,1050,2.0,0,0,3,8,1570,0,1915,0,98109,47.6358,-122.356,2070,3600,2014,5,1,0,0,0,12560,0,0,99,124408,1.7,27.800957442136237,15202,28.230758246465797,71.7692417535342,3.0450204638472034,99.08156134571229,20.355395827093943,1.67,27.266207687894433,14434,30.246109023997548,69.75389097600245,3.8523274478330656,99.60608676883228,22.17785452190805
5559600140,2015-05-05,3,2.0,1490,7651,1.0,0,0,3,7,1490,0,1988,0,98003,47.3211,-122.325,1590,7795,2015,5,1,0,0,0,10430,0,0,27,67547,2.55,19.24448767833982,19289,48.22101062334889,51.77898937665112,8.09211372700373,97.76363151579788,55.309292094387416,2.53,17.855201652353518,19279,47.96962879640045,52.03037120359954,8.922079628575183,97.993265993266,55.535353535353536
3797310150,2015-02-18,4,2.5,1800,9229,2.0,0,0,3,7,1800,0,1994,0,98022,47.1927,-122.015,1970,9231,2015,2,2,0,0,0,12600,0,0,21,112818,2.51,14.782116581777025,9214,71.14731044181414,28.85268955818587,6.198934280639431,94.7731755424063,59.927679158448385,2.52,13.98300218215229,9049,70.50333969465649,29.496660305343514,7.5844202251206,95.85578394199428,61.64438235881061
7986400265,2014-10-29,5,3.0,2370,6000,1.5,0,2,3,8,1340,1030,1926,2003,98107,47.6645,-122.358,1350,4500,2014,10,2,1,0,0,18960,0,1,88,131559,1.93,23.823613629855874,12707,35.71075197889182,64.28924802110818,5.1404627006610015,99.34580861098434,21.74552462092398,1.92,23.06289432176656,12416,34.91419393017161,65.0858060698284,6.3046647230320705,99.24250394529194,22.530247238295633
3025300095,2014-10-09,4,4.5,4300,19844,2.0,0,0,3,11,4300,0,1985,1999,98039,47.6218,-122.237,3070,19845,2014,10,3,1,0,1,47300,0,0,29,244740,2.87,9.791666666666666,1266,91.62833486660533,8.371665133394664,2.4007386888273317,99.69984992496248,13.256628314157078,2.92,7.837127845884413,1214,90.13282732447819,9.867172675521822,2.1998166819431715,100.0,14.598168870803663
7524950830,2014-05-27,3,1.75,1850,7735,1.0,0,0,4,8,1850,0,1983,0,98027,47.5608,-122.082,2220,7639,2014,5,1,0,0,0,14800,0,0,31,140556,2.54,13.249890206411946,11360,71.30082050336497,28.699179496635015,4.680932365303783,100.03016439595798,34.07571263385451,2.48,13.001025458112265,11363,70.81061096219614,29.189389037803863,5.410590943975442,99.23960116829488,32.964044717494204
9407100730,2015-01-29,3,1.75,1230,10725,1.0,0,0,3,7,1230,0,1980,0,98045,47.4431,-121.772,1250,10170,2015,1,3,0,0,0,8610,0,0,35,154803,2.6,11.896235479081142,5848,76.05357142857143,23.946428571428573,4.146459747817652,98.97304236200257,46.04522563444257,2.62,12.452140619561435,5880,76.65285534137993,23.34714465862007,4.789620468048987,98.46000993541976,46.656731246895184
3812400854,2014-10-28,4,2.0,2080,6360,1.0,0,0,3,7,1330,750,1960,0,98118,47.5392,-122.278,2080,6741,2014,10,1,0,0,0,14560,0,1,54,106930,2.75,18.80646044347112,17060,56.44829520663217,43.551704793367826,9.809241901003125,97.62032677053377,37.58809215308283,2.76,18.663888888888888,16861,55.8023285244242,44.1976714755758,10.945570971184631,97.02670100740065,37.2020995663939
6002400030,2014-08-14,4,1.75,2320,9240,1.0,0,0,3,7,1160,1160,1959,2014,98178,47.4909,-122.257,2130,7320,2014,8,3,1,0,0,16240,0,1,55,96875,2.82,20.090596844044004,9752,59.93050885451693,40.06949114548308,5.811326633948742,99.90720334067974,49.350423384758145,2.76,19.902357951594475,9374,62.577187463590825,37.42281253640918,7.69108659417414,99.64886790168302,47.354401259232354
2212200090,2015-02-09,3,1.0,1610,7140,1.0,0,0,3,7,1080,530,1976,0,98031,47.3943,-122.189,1800,7600,2015,2,0,0,0,0,11270,0,1,39,98657,2.97,17.82141658274589,12676,64.00824742268041,35.99175257731959,8.799066842478954,97.82912276247302,50.04020143032457,2.99,17.766172506738545,12903,63.46782097353806,36.53217902646194,10.101061398608502,97.60154576385098,48.943588020330154
7202330610,2014-07-21,3,2.5,2020,5613,2.0,0,0,3,7,2020,0,2003,0,98053,47.6835,-122.035,2020,4609,2014,7,0,0,0,0,14140,0,0,11,171822,2.69,9.269278791842558,8377,85.93194514982224,14.068054850177756,4.442119280890326,99.83973288814691,26.8313856427379,2.67,10.823743185947912,8200,82.85419620987496,17.145803790125047,5.704032486542639,99.89091900736297,26.56803926915735
7300400170,2014-09-10,4,2.5,2310,6200,2.0,0,0,3,8,2310,0,1998,0,98092,47.3321,-122.172,2480,6200,2014,9,2,0,0,0,18480,0,0,16,112735,2.77,17.21767115272089,16100,70.074142116659,29.92585788334099,8.37161127623165,98.55946766114585,47.855654272238674,2.7,17.027911100241507,15769,70.4232874883162,29.5767125116838,8.278795811518325,98.43809669288933,49.83960895134805
